1,267078259;2,006835938
1,267078259;1,916503906
1,267078259;1,677246094
1,257974161;1,501464844
1,257974161;1,403808594
1,239208038;1,34765625
1,239208038;1,328125
1,212204531;1,325683594
1,212204531;1,340332031
1,184172624;1,352539063
1,184172624;1,376953125
1,184172624;1,396484375
1,164281231;1,403808594
1,164281231;1,428222656
1,158251857;1,440429688
1,158251857;1,452636719
1,164271783;1,452636719
1,164271783;1,46484375
1,172606902;1,46484375
1,172606902;1,459960938
1,169503632;1,452636719
1,169503632;1,459960938
1,169503632;1,457519531
1,057814883;1,452636719
1,057814883;1,484375
1,0069724;1,538085938
1,0069724;1,599121094
0,939787641;1,640625
0,939787641;1,674804688
0,873603035;1,708984375
0,873603035;1,740722656
0,873603035;1,772460938
0,827245577;1,784667969
0,827245577;1,796875
0,812534405;1,818847656
0,812534405;1,818847656
0,828278854;1,823730469
0,828278854;1,821289063
0,859746887;1,823730469
0,859746887;1,818847656
0,884217803;1,809082031
0,884217803;1,804199219
0,884217803;1,809082031
0,880461957;1,804199219
0,880461957;1,806640625
1,153998679;1,801757813
1,153998679;1,701660156
1,078493259;1,606445313
1,078493259;1,58203125
0,989541228;1,586914063
0,989541228;1,611328125
0,989541228;1,650390625
0,913153489;1,672363281
0,913153489;1,69921875
0,870870149;1,730957031
0,870870149;1,760253906
0,870676926;1,779785156
0,870676926;1,784667969
0,903587081;1,796875
0,903587081;1,784667969
0,94740294;1,784667969
0,94740294;1,770019531
0,94740294;1,762695313
0,97604976;1,7578125
0,97604976;1,750488281
0,970457726;1,73828125
0,970457726;1,735839844
0,926542921;1,735839844
0,926542921;1,740722656
0,855736123;1,7578125
0,855736123;1,770019531
0,855736123;1,789550781
0,780855101;1,794433594
0,780855101;1,806640625
0,725515479;1,831054688
0,725515479;1,843261719
0,704614267;1,857910156
0,704614267;1,872558594
0,718739495;1,877441406
0,718739495;1,879882813
0,754907754;1,875
0,754907754;1,872558594
0,754907754;1,870117188
0,79296639;1,865234375
0,79296639;1,857910156
0,814560986;1,85546875
0,814560986;1,850585938
0,810618921;1,848144531
0,810618921;1,848144531
0,911899183;1,848144531
0,911899183;1,818847656
0,911899183;1,809082031
0,875534293;1,794433594
0,875534293;1,799316406
0,844686891;1,806640625
0,844686891;1,813964844
0,830636488;1,826171875
0,830636488;1,821289063
0,836072305;1,826171875
0,836072305;1,828613281
0,855188149;1,826171875
0,855188149;1,826171875
0,855188149;1,818847656
0,877797925;1,821289063
0,877797925;1,811523438
0,895091663;1,811523438
0,895091663;1,806640625
0,904013322;1,804199219
0,904013322;1,796875
0,908122701;1,799316406
0,908122701;1,791992188
0,908122701;1,794433594
0,63912025;1,794433594
0,63912025;1,840820313
0,654342167;1,875
0,654342167;1,899414063
0,679052512;1,911621094
0,679052512;1,916503906
0,707777027;1,918945313
0,707777027;1,906738281
0,731438418;1,906738281
0,731438418;1,901855469
0,731438418;1,899414063
0,742522442;1,896972656
0,742522442;1,892089844
0,739953073;1,896972656
0,739953073;1,89453125
0,730944503;1,89453125
0,730944503;1,896972656
0,728517721;1,89453125
0,728517721;1,901855469
0,728517721;1,896972656
0,745547755;1,892089844
0,745547755;1,892089844
0,856032294;1,896972656
0,856032294;1,865234375
0,919175058;1,848144531
0,919175058;1,821289063
0,987949757;1,806640625
0,987949757;1,767578125
1,043073294;1,748046875
1,043073294;1,706542969
1,043073294;1,689453125
1,06940009;1,677246094
1,06940009;1,657714844
1,063213168;1,643066406
1,063213168;1,640625
1,034870903;1,640625
1,034870903;1,647949219
1,005262215;1,655273438
1,005262215;1,669921875
1,005262215;1,677246094
0,997298647;1,6796875
0,997298647;1,684570313
1,026009787;1,687011719
1,026009787;1,684570313
1,247382343;1,6796875
1,247382343;1,564941406
1,334500837;1,462402344
1,334500837;1,337890625
1,41816178;1,252441406
1,41816178;1,127929688
1,41816178;1,03515625
1,47405214;0,991210938
1,47405214;0,905761719
1,488730575;0,847167969
1,488730575;0,798339844
1,46534095;0,771484375
1,46534095;0,773925781
1,422325065;0,776367188
1,422325065;0,808105469
1,422325065;0,83984375
1,385665194;0,859375
1,385665194;0,8984375
1,37799966;0,925292969
1,37799966;0,949707031
1,409292082;0,964355469
1,409292082;0,949707031
1,074814045;0,939941406
1,074814045;1,135253906
1,151129959;1,337890625
1,151129959;1,42578125
1,151129959;1,459960938
1,215578681;1,481933594
1,215578681;1,450195313
1,249311691;1,423339844
1,249311691;1,374511719
1,246507024;1,352539063
1,246507024;1,337890625
1,215908422;1,333007813
1,215908422;1,342773438
1,215908422;1,34765625
1,176144107;1,357421875
1,176144107;1,384277344
1,147201921;1,403808594
1,147201921;1,435546875
1,14198922;1,459960938
1,14198922;1,474609375
1,161635434;1,484375
1,161635434;1,477050781
1,205748325;1,472167969
1,205748325;1,450195313
1,205748325;1,428222656
1,240140715;1,420898438
1,240140715;1,389160156
1,260825168;1,369628906
1,260825168;1,350097656
1,261891126;1,325683594
1,261891126;1,318359375
1,246485564;1,315917969
1,246485564;1,318359375
1,246485564;1,315917969
1,223903761;1,313476563
1,223903761;1,330566406
1,20406144;1,340332031
1,20406144;1,357421875
1,192320332;1,362304688
1,192320332;1,384277344
1,187267685;1,389160156
1,187267685;1,401367188
1,182401933;1,401367188
1,182401933;1,408691406
1,182401933;1,418457031
1,408729237;1,413574219
1,408729237;1,26953125
1,387000987;1,120605469
1,387000987;1,052246094
1,358732527;1,013183594
1,358732527;1,015625
1,332257924;1,027832031
1,332257924;1,0546875
1,332257924;1,07421875
1,316267664;1,083984375
1,316267664;1,103515625
1,314489614;1,118164063
1,314489614;1,125488281
1,32253835;1,1328125
1,32253835;1,135253906
1,328872286;1,1328125
1,328872286;1,130371094
1,319772902;1,127929688
1,319772902;1,125488281
1,319772902;1,123046875
1,286159068;1,1328125
1,286159068;1,154785156
1,299652027;1,179199219
1,299652027;1,186523438
1,230702313;1,19140625
1,230702313;1,218261719
1,168716141;1,26953125
1,168716141;1,323242188
1,168716141;1,381835938
1,131249337;1,411132813
1,131249337;1,4453125
1,126591192;1,469726563
1,126591192;1,489257813
1,149197772;1,496582031
1,149197772;1,496582031
1,181075945;1,491699219
1,181075945;1,474609375
1,198873059;1,459960938
1,198873059;1,440429688
1,198873059;1,42578125
1,183790949;1,418457031
1,183790949;1,42578125
1,130017321;1,430664063
1,130017321;1,450195313
0,71612864;1,479492188
0,71612864;1,652832031
0,628235275;1,779785156
0,628235275;1,860351563
0,628235275;1,899414063
0,560419681;1,93359375
0,560419681;1,950683594
0,53086318;1,955566406
0,53086318;1,965332031
0,542425676;1,967773438
0,542425676;1,970214844
0,581392303;1,967773438
0,581392303;1,962890625
0,623235638;1,965332031
0,623235638;1,958007813
0,623235638;1,950683594
0,642916207;1,948242188
0,642916207;1,948242188
0,625283446;1,945800781
0,625283446;1,948242188
0,571136358;1,940917969
0,571136358;1,950683594
0,684303822;1,955566406
0,684303822;1,938476563
0,684303822;1,931152344
0,613098385;1,923828125
0,613098385;1,931152344
0,567252792;1,93359375
0,567252792;1,945800781
0,557633375;1,950683594
0,557633375;1,953125
0,580325593;1,953125
0,580325593;1,953125
0,619295287;1,948242188
0,619295287;1,943359375
0,619295287;1,945800781
0,653977901;1,943359375
0,653977901;1,93359375
0,668216811;1,936035156
0,668216811;1,93359375
0,656586242;1,928710938
0,656586242;1,931152344
0,625537035;1,928710938
0,625537035;1,93359375
0,625537035;1,940917969
0,430993049;1,936035156
0,430993049;1,955566406
0,40440443;1,970214844
0,40440443;1,982421875
0,396427434;1,982421875
0,396427434;1,984863281
0,406944128;1,989746094
0,406944128;1,987304688
0,428247834;1,989746094
0,428247834;1,979980469
0,428247834;1,987304688
0,449968458;1,982421875
0,449968458;1,977539063
0,464716484;1,982421875
0,464716484;1,975097656
0,471542779;1,977539063
0,471542779;1,982421875
0,475587997;1,975097656
0,475587997;1,977539063
0,475587997;1,977539063
0,48433674;1,979980469
0,48433674;1,977539063
0,677979599;1,970214844
0,677979599;1,950683594
0,704738983;1,936035156
0,704738983;1,926269531
0,732923397;1,921386719
0,732923397;1,9140625
0,75333799;1,9140625
0,75333799;1,904296875
0,75333799;1,901855469
0,760003192;1,901855469
0,760003192;1,89453125
0,75435907;1,89453125
0,75435907;1,89453125
0,745844117;1,89453125
0,745844117;1,89453125
0,748163671;1,899414063
0,748163671;1,89453125
0,748163671;1,89453125
0,772765626;1,901855469
0,772765626;1,892089844
0,822605498;1,889648438
0,822605498;1,872558594
1,024036478;1,862792969
1,024036478;1,794433594
1,090681999;1,735839844
1,090681999;1,677246094
1,138241345;1,643066406
1,138241345;1,594238281
1,138241345;1,567382813
1,154428588;1,547851563
1,154428588;1,533203125
1,139803444;1,525878906
1,139803444;1,5234375
1,108577506;1,518554688
1,108577506;1,525878906
1,083303188;1,547851563
1,083303188;1,557617188
1,083303188;1,569824219
1,085489972;1,569824219
1,085489972;1,58203125
1,126156294;1,577148438
1,126156294;1,5625
1,200533029;1,550292969
1,200533029;1,50390625
1,240533603;1,462402344
1,240533603;1,416015625
1,317999912;1,38671875
1,317999912;1,306152344
1,317999912;1,247558594
1,362076261;1,2109375
1,362076261;1,154785156
1,364056202;1,11328125
1,364056202;1,09375
1,332206428;1,07421875
1,332206428;1,083984375
